"","home_team_long_name","league_name","home_team_short_name","home_team_api_id","variable","value"
"239","Swansea City","England Premier League","SWA",10003,"home_team_overall_staminas",752.301630454891
"240","Arsenal","England Premier League","ARS",9825,"home_team_overall_staminas",782.554564404383
"241","Sunderland","England Premier League","SUN",8472,"home_team_overall_staminas",800.246985888843
"242","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_staminas",782.08931039556
"243","Fulham","England Premier League","FUL",9879,"home_team_overall_staminas",754.590971011316
"244","Manchester City","England Premier League","MCI",8456,"home_team_overall_staminas",817.134856629456
"245","West Ham United","England Premier League","WHU",8654,"home_team_overall_staminas",814.360279933987
"246","Stoke City","England Premier League","STK",10194,"home_team_overall_staminas",813.156751217719
"247","Reading","England Premier League","REA",9798,"home_team_overall_staminas",753.960934607008
"248","Southampton","England Premier League","SOU",8466,"home_team_overall_staminas",809.312756016385
"249","Aston Villa","England Premier League","AVL",10252,"home_team_overall_staminas",773.144655465308
"250","Manchester City","England Premier League","MCI",8456,"home_team_overall_staminas",807.816842239806
"251","Queens Park Rangers","England Premier League","QPR",10172,"home_team_overall_staminas",784.560979986197
"252","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_staminas",780.135042996293
"253","Aston Villa","England Premier League","AVL",10252,"home_team_overall_staminas",788.009127514997
"254","Reading","England Premier League","REA",9798,"home_team_overall_staminas",764.261095673165
"255","Manchester United","England Premier League","MUN",10260,"home_team_overall_staminas",755.690842048195
"256","Wigan Athletic","England Premier League","WIG",8528,"home_team_overall_staminas",797.013675474925
"257","Everton","England Premier League","EVE",8668,"home_team_overall_staminas",815.46299243767
"258","Swansea City","England Premier League","SWA",10003,"home_team_overall_staminas",764.777388030649
"259","Everton","England Premier League","EVE",8668,"home_team_overall_staminas",799.697183685019
"260","Fulham","England Premier League","FUL",9879,"home_team_overall_staminas",762.043338161074
"261","Southampton","England Premier League","SOU",8466,"home_team_overall_staminas",803.164717651241
