"","league_name","match_api_id","home_team_api_id","away_team_api_id","match_score","win_loss","home_team_overall_ratings","home_team_overall_potentials","home_team_overall_staminas","home_team_overall_agilities","home_team_overall_aggressions","away_team_overall_ratings","away_team_overall_potentials","away_team_overall_staminas","away_team_overall_agilities","away_team_overall_aggressions","total_rating_spread","total_potential_spread","total_stamina_spread","total_agility_spread","total_aggression_spread"
"220","England Premier League",1228301,8455,9798,2,"win",899.616379627949,923.856510734265,816.44756667066,760.34368011047,765.288673748944,753.791981706033,796.916467236467,766.395652814618,660.481064656927,757.571111602319,145.824397921915,126.940043497798,50.0519138560414,99.862615453543,7.71756214662571
"221","England Premier League",1228302,8650,9825,-2,"loss",870.911070315258,907.695657609772,805.353669366297,780.913585234269,721.19503178632,849.953885498945,890.978271849049,755.957246994516,727.547899383039,703.844220451654,20.9571848163127,16.7173857607233,49.3964223717808,53.3656858512308,17.3508113346661
"222","England Premier League",1228304,10261,10252,0,"draw",838.664601322719,875.477479405904,804.160710034813,773.047077553128,741.090965666417,800.700928299707,843.268279250942,786.720685395205,726.631850868112,713.226542781843,37.9636730230118,32.2092001549613,17.4400246396086,46.4152266850159,27.8644228845733
"223","England Premier League",1228305,8466,10260,-1,"loss",792.170649118851,838.497864292824,798.2402739008,737.231687136066,711.26868247354,872.722583842064,905.834933264005,765.926344693697,789.650360378069,679.787610497887,-80.5519347232124,-67.3370689711812,32.3139292071024,-52.4186732420031,31.4810719756532
"224","England Premier League",1228306,10003,8472,0,"draw",804.227850241546,842.429146537842,780.719122383253,769.373647342995,661.011570048309,820.496602049531,856.853657713589,815.137237878233,733.899171563245,774.977261571804,-16.2687518079853,-14.4245111757468,-34.4181154949804,35.4744757797504,-113.965691523495
"225","England Premier League",1228309,8586,9850,0,"draw",855.875032740557,893.16587962963,832.321344972232,777.304679158953,774.514968654404,773.939582631955,811.463057491262,773.24408764926,692.546071685408,704.651318717098,81.9354501086018,81.7028221383673,59.0772573229718,84.7586074735451,69.8636499373058
"226","England Premier League",1228318,8659,8668,2,"win",798.657190394352,826.517728378693,761.943036803854,676.090168200196,742.512624511119,849.62306791327,871.443719868841,813.40049243767,727.498616329907,768.67243456812,-50.9658775189176,-44.9259914901479,-51.457455633816,-51.4084481297103,-26.1598100570006
"227","England Premier League",1228319,8654,9879,3,"win",798.49154853304,828.204666511282,798.703816573273,633.077694407931,798.66620781871,836.041936827124,853.662569745763,772.111536526664,699.831937643677,770.17270276894,-37.5503882940847,-25.457903234481,26.5922800466088,-66.7542432357453,28.4935050497699
"228","England Premier League",1228320,8528,10194,0,"draw",803.401000121474,832.825528019494,781.103199284449,730.556255526083,715.029844466482,802.116102881793,835.579585701655,828.195074816627,714.77015507481,785.743707722673,1.28489723968164,-2.75405768216115,-47.0918755321774,15.7861004512728,-70.7138632561908
"229","England Premier League",1229418,10252,10172,1,"win",785.571386101821,844.781049264745,788.104972925625,692.999913733609,721.433836332749,831.301499599367,863.343238189484,798.147413195801,740.186473491365,743.784618109237,-45.7301134975467,-18.562188924739,-10.0424402701756,-47.1865597577555,-22.3507817764873
"230","England Premier League",1229419,8455,8654,2,"win",879.471595715625,916.325778943654,810.941482253285,818.092052742915,693.974725070681,788.462164562923,825.382949116289,769.647213294687,658.096488114225,750.894830529013,91.0094311527016,90.9428298273654,41.2942689585983,159.99556462869,-56.9201054583325
"231","England Premier League",1229420,8668,8456,2,"win",833.338824092574,866.119881368631,788.266626706627,744.064858474858,760.594611638362,886.223657247214,914.688813423185,819.583354805128,717.715982352726,778.431734893683,-52.8848331546393,-48.5689320545536,-31.3167280985014,26.3488761221329,-17.8371232553212
"232","England Premier League",1229421,10260,9798,1,"win",883.93486825171,916.591819187609,740.650453611506,773.331744451218,725.613718530561,749.9858311727,792.425313004365,790.656370495775,711.331293668224,704.051208150602,133.94903707901,124.166506183244,-50.0059168842693,62.0004507829944,21.5625103799588
"233","England Premier League",1229422,8466,8650,2,"win",803.628813945802,862.577408657378,794.196248745057,734.582996753078,663.811967572376,862.483163434206,895.681608736005,810.911691836658,771.749342569825,718.803576152647,-58.8543494884043,-33.1042000786271,-16.7154430916013,-37.1663458167471,-54.991608580271
"234","England Premier League",1229423,10194,8659,0,"draw",801.423409368409,838.262693972694,817.215477115477,727.143366633367,766.72423983424,805.13069722802,842.202583926371,768.568146201624,659.743115145724,709.786216125598,-3.70728785961046,-3.93988995367738,48.6473309138527,67.4002514876428,56.9380237086417
"235","England Premier League",1229424,8472,9850,0,"draw",816.804683393475,848.449997236135,797.31865255551,734.68488332275,739.514732836172,778.70197596978,811.19351676698,781.479125759298,720.021022580618,694.488655550125,38.1027074236949,37.2564804691555,15.8395267962119,14.6638607421318,45.0260772860469
"236","England Premier League",1229426,10003,9825,-2,"loss",802.016605930302,845.276950585646,760.336995251126,775.06310233245,671.794692481432,852.780724304423,891.293586467884,772.093870410423,753.193697420452,726.984361046087,-50.7641183741214,-46.0166358822379,-11.7568751592972,21.8694049119981,-55.1896685646553
"237","England Premier League",1229427,8586,9879,-1,"loss",857.423612313467,900.295358823724,812.18614799679,749.523696803032,762.734238969225,839.732018136796,858.632449385566,769.098768090622,707.016781024888,715.867133750736,17.6915941766707,41.6629094381582,43.0873799061682,42.5069157781437,46.8671052184886
"238","England Premier League",1229428,8528,10261,1,"win",790.798331023331,825.193870931371,754.384983472483,715.194123931624,666.474795468545,818.759107170824,863.443173556721,814.131451163499,771.688226424561,707.928625970891,-27.9607761474928,-38.24930262535,-59.7464676910157,-56.4941024929369,-41.4538305023451
"239","England Premier League",1229430,9825,9798,3,"win",872.226708431696,897.136928918449,786.116809820969,764.062107874567,724.619459123121,757.669179242255,800.160365563555,785.380449481923,675.631254371633,718.361661043813,114.557529189441,96.9765633548934,0.736360339045405,88.4308535029344,6.2577980793078
"240","England Premier League",1229431,10252,8650,-1,"loss",777.613192121888,839.000112809895,785.86417025004,702.324328449329,717.815107235759,878.212080613334,907.99646013052,814.464515030295,753.209741684502,733.732028439023,-100.598888491446,-68.9963473206247,-28.6003447802552,-50.8854132351734,-15.9169212032638
"241","England Premier League",1229432,8668,10194,1,"win",841.982157425908,872.568214701965,791.03496003996,713.067775141525,751.230444971695,801.640076035076,838.171027306027,819.765477115477,689.6016999667,801.965906500906,40.3420813908314,34.3971873959375,-28.7305170755171,23.4660751748252,-50.7354615292115
"242","England Premier League",1229433,9879,10172,1,"win",839.732018136796,858.632449385566,769.098768090622,707.016781024888,715.867133750736,828.009248051632,863.183544478177,768.220603159958,736.502524322254,743.343125766454,11.7227700851645,-4.55109509261115,0.878164930663502,-29.485743297366,-27.4759920157177
"243","England Premier League",1229434,8456,10261,4,"win",907.21367150357,928.427887629501,824.505375478423,754.355730028905,729.566356155066,809.328514927263,855.174019443301,794.763525999097,770.733664023222,698.621916230523,97.8851565763067,73.2538681861995,29.7418494793255,-16.3779339943168,30.9444399245432
"244","England Premier League",1229435,8466,8455,1,"win",795.316552677658,847.349866591601,798.040869810266,723.689772330442,688.743731886493,868.984693659089,907.932743481131,781.943271789441,757.482801912842,677.778568511835,-73.6681409814307,-60.5828768895298,16.0975980208252,-33.7930295824004,10.9651633746585
"245","England Premier League",1229436,8472,10260,-1,"loss",805.303809066513,843.534364012676,804.984360824697,691.73746561968,761.156380785646,871.677264565075,906.789950267998,757.924007118931,787.679005075898,649.847717506495,-66.3734554985614,-63.2555862553216,47.0603537057659,-95.9415394562183,111.308663279151
"246","England Premier League",1229437,10003,8586,-1,"loss",806.545037516514,850.649096343948,771.678877921384,795.7072999223,652.496328120138,858.799324564179,897.88292496129,832.527478888121,770.782488011823,768.450407060393,-52.2542870476658,-47.2338286173427,-60.8486009667373,24.9248119104766,-115.954078940255
"247","England Premier League",1229438,8654,8659,2,"win",793.822563423322,824.518276751617,787.588808736282,645.481103498841,765.517337651521,805.742202604364,846.213928012393,775.196318244635,663.807201167229,731.301162362157,-11.9196391810422,-21.6956512607761,12.3924904916469,-18.3260976683888,34.2161752893633
"248","England Premier League",1229439,8528,9850,1,"win",790.798331023331,825.193870931371,754.384983472483,715.194123931624,666.474795468545,780.198479466283,810.452258025721,786.604999885172,732.475568035163,677.492152053621,10.5998515570479,14.7416129056495,-32.2200164126889,-17.2814441035395,-11.0173565850758
"249","England Premier League",1229440,8455,8472,1,"win",873.686953498523,916.307487535242,819.768781566875,801.047025145065,692.551545136816,804.695284693283,850.833047246654,798.392380038598,698.946470993391,759.036648448266,68.9916688052399,65.4744402885882,21.3764015282763,102.100554151674,-66.4851033114509
"250","England Premier League",1229441,8650,8654,0,"draw",878.212080613334,907.99646013052,814.464515030295,753.209741684502,733.732028439023,791.457604308363,818.527656260996,783.262449909923,635.076101093838,764.103917738101,86.754476304971,89.4688038695241,31.2020651203719,118.133640590664,-30.3718892990773
"251","England Premier League",1229442,10260,8456,-1,"loss",884.559368335122,920.575625449915,744.753257077239,774.934507431527,701.806818495015,902.345252794337,929.71436996437,839.750377593341,765.048833170115,736.815983261635,-17.7858844592156,-9.13874451445542,-94.9971205161017,9.88567426141196,-35.0091647666202
"252","England Premier League",1229443,10261,9879,1,"win",825.408000256748,871.819401838684,806.916363901935,770.129166668724,729.244932103539,832.048301171749,850.315587858346,779.262572742918,697.661008281008,732.039463552222,-6.64030091500115,21.5038139803373,27.6537911590175,72.4681583877161,-2.79453144868364
"253","England Premier League",1229444,9850,10003,0,"draw",778.70197596978,811.19351676698,781.479125759298,720.021022580618,694.488655550125,801.039950936427,846.878317123168,769.47725454476,776.756001221001,639.038968812779,-22.3379749666473,-35.6848003561884,12.0018712145378,-56.7349786403835,55.449686737346
"254","England Premier League",1229445,10172,8528,0,"draw",822.849248051632,860.243544478177,777.220603159958,731.102524322254,746.263125766454,790.798331023331,825.193870931371,754.384983472483,715.194123931624,666.474795468545,32.0509170283009,35.0496735468063,22.8356196874749,15.9084003906306,79.7883302979086
"255","England Premier League",1229446,9798,8466,-2,"loss",746.663304944139,803.26044542791,794.886830980749,728.419164027899,672.728701964353,803.083359400347,857.20911028908,800.303474852283,733.345234515316,693.865580625989,-56.420054456208,-53.94866486117,-5.41664387153412,-4.92607048741627,-21.1368786616355
"256","England Premier League",1229448,10194,10252,-2,"loss",800.684928500618,836.641226838296,829.3150483616,701.740601295257,783.350840404806,769.090457079153,833.39737776716,763.908785634655,708.060824175824,726.134679885332,31.5944714214655,3.24384907113517,65.4062627269449,-6.32022288056771,57.2161605194739
"257","England Premier League",1229449,8586,8668,0,"draw",857.801742563301,901.278202429394,819.803531723395,761.747984880546,748.205215573266,842.740675944426,881.802288776039,789.037923002923,711.965552919303,759.464519045769,15.0610666188753,19.4759136533553,30.7656087204726,49.7824319612431,-11.2593034725027
"258","England Premier League",1229450,8659,9825,-1,"loss",798.357330809492,829.630210063675,763.410164398481,686.074380654409,697.699367490362,872.226708431696,897.136928918449,786.116809820969,764.062107874567,724.619459123121,-73.8693776222034,-67.5067188547738,-22.7066454224873,-77.9877272201581,-26.9200916327588
"259","England Premier League",1229451,9825,9850,2,"win",870.03605757928,905.772034009436,790.079071415583,793.895039648675,739.539653308021,779.754047215903,809.251143568659,807.71752203735,710.161598661625,763.595042158408,90.2820103633773,96.5208904407775,-17.6384506217663,83.7334409870504,-24.0553888503864
"260","England Premier League",1229452,10252,9879,0,"draw",769.63331422201,834.468806338589,757.913547539417,713.517967032967,719.610870361522,835.60063217408,855.210085027844,774.525984331329,730.530089200089,719.7695418073,-65.9673179520706,-20.7412786892546,-16.6124367919122,-17.0121221671221,-0.158671445778054
"261","England Premier League",1229453,8455,8586,0,"draw",887.665524927094,923.360784238539,814.713378636472,817.582853899643,697.62855978883,867.78179667138,905.056425363867,822.759860415611,763.882686424522,772.263568436055,19.8837282557146,18.3043588746716,-8.04648177913953,53.7001674751215,-74.6350086472244
"262","England Premier League",1229454,8668,10172,2,"win",848.768585997336,881.06750041625,803.207102897103,726.445810855811,760.195802114552,831.809898512282,865.566643601276,778.761628800984,729.020872640603,726.060006663335,16.9586874850538,15.5008568149741,24.4454740961187,-2.57506178479196,34.1357954512172
"263","England Premier League",1229455,8456,8659,1,"win",880.9844480667,911.208119399013,821.0329703667,727.61849602263,768.807591806496,795.974393405452,838.521050598728,781.268110571599,676.249533605929,740.350579184178,85.0100546612478,72.6870688002845,39.7648597951012,51.3689624167014,28.4570126223186
"264","England Premier League",1229456,10261,8472,-3,"loss",832.561726964823,876.543263122328,817.442243819119,787.194384060029,743.56532547828,807.60579894459,844.65525198139,788.84061226247,704.694850022716,754.665122446561,24.9559280202328,31.8880111409372,28.6016315566496,82.4995340373125,-11.0997969682817
"265","England Premier League",1229457,9798,8650,0,"draw",753.171006975145,795.626531093428,788.830671971707,717.949183613322,716.215243147657,879.071435452043,912.205492388585,807.739353739972,754.803290071599,750.421060697088,-125.900428476898,-116.578961295157,-18.9086817682659,-36.8541064582771,-34.2058175494308
"266","England Premier League",1229458,8466,8654,0,"draw",803.986289803277,845.764055344025,801.125819174627,727.390106310188,708.53774179815,792.949186799945,824.310484543824,786.582315229788,633.370713888451,761.225129859313,11.0371030033322,21.4535708002005,14.5435039448389,94.0193924217366,-52.6873880611628
"267","England Premier League",1229459,10194,10260,-2,"loss",797.436859896376,833.725981599046,812.47190273287,690.257742848549,810.881822090693,899.459824044287,924.847356120678,773.383446529364,757.263514087953,735.470858433571,-102.022964147911,-91.1213745216315,39.0884562035064,-67.0057712394034,75.410963657122
"268","England Premier League",1229460,8528,10003,-1,"loss",790.25173453997,827.336755727932,771.11627522804,715.954996229261,677.506614504776,797.646115182809,832.821522951157,757.628896501837,797.053639572987,632.924979179224,-7.39438064283888,-5.48476722322471,13.4873787262029,-81.0986433437264,44.5816353255522
"269","England Premier League",1229461,9879,9825,-1,"loss",827.833592836606,854.665882129293,800.518510211247,722.329447378143,738.048444498812,874.380575515067,904.1010457184,793.099318017188,759.147849823888,730.365798553829,-46.5469826784607,-49.4351635891064,7.41919219405884,-36.8184024457452,7.68264594498305
"270","England Premier League",1229462,8650,8455,0,"draw",878.212080613334,907.99646013052,814.464515030295,753.209741684502,733.732028439023,877.580703498523,919.563737535242,819.352114900208,805.807441811731,698.778628470149,0.631377114811016,-11.5672774047216,-4.88759986991306,-52.5977001272295,34.9533999688745
"271","England Premier League",1229463,10260,10252,3,"win",884.598078012541,918.35703866036,774.852335418253,776.228593453032,696.097525100238,787.046647555343,846.862139671922,776.653547539417,716.824633699634,738.357537028189,97.5514304571979,71.4948989884377,-1.80121212116421,59.4039597533985,-42.2600119279513
"272","England Premier League",1229464,9850,9798,1,"win",774.925190255494,807.541731052694,779.139840045013,701.529951152046,734.07794126441,748.802041457904,797.842623047451,777.821476569408,714.603206601827,689.896852343059,26.1231487975904,9.69910800524383,1.31836347560477,-13.073255449781,44.1810889213513
"273","England Premier League",1229465,10172,10194,-2,"loss",812.082943052283,847.103581542562,744.841501392161,681.009096880131,748.112774089146,804.843481052997,840.873536266601,808.66422263519,687.160839751646,800.671999690871,7.23946199928605,6.23004527596117,-63.8227212430294,-6.15174287151467,-52.5592256017248
"274","England Premier League",1229466,8472,8668,1,"win",806.59973833853,847.04919137533,792.24061226247,711.640304568171,751.383304264743,845.947157425907,877.811548035298,794.433293373293,744.064858474858,765.011278305028,-39.3474190873778,-30.7623566599683,-2.19268111082363,-32.4245539066875,-13.6279740402849
"275","England Premier League",1229467,10003,8466,0,"draw",805.125732914429,848.202469511165,766.873777912908,781.079280598628,664.729674166413,796.000026067014,840.100135930105,805.547980346789,719.573256493338,686.398547658956,9.12570684741456,8.10233358105972,-38.6742024338803,61.5060241052907,-21.6688734925426
"276","England Premier League",1229468,8586,8456,2,"win",867.590712524045,903.405054281246,824.423744216995,763.537616216952,775.261304496291,896.451952546199,924.050598252211,842.013404888626,736.890024237112,733.154692939055,-28.8612400221531,-20.6455439709653,-17.5896606716312,26.6475919798395,42.1066115572359
"277","England Premier League",1229469,8659,10261,0,"draw",795.31769888228,830.414555744875,758.294913600892,661.665720604781,719.690555898728,810.684622587719,858.559416030722,804.903116917923,740.953643319288,707.480076436134,-15.3669237054389,-28.1448602858466,-46.6082033170316,-79.2879227145072,12.210479462594
"278","England Premier League",1229470,8654,8528,2,"win",793.822563423322,824.518276751617,787.588808736282,645.481103498841,765.517337651521,791.476108801109,825.617945005445,750.066464953965,689.083012820513,661.615536209286,2.34645462221317,-1.09966825382844,37.522343782317,-43.6019093216722,103.901801442234
"279","England Premier League",1229471,9825,10260,0,"draw",877.881904595343,910.130893064036,776.184625984075,770.444709397064,715.012016371099,885.939696285867,917.200108733918,762.284004020653,751.15306112628,744.987769002677,-8.05779169052312,-7.0692156698816,13.9006219634214,19.2916482707832,-29.9757526315777
"280","England Premier League",1229472,10252,8472,5,"win",779.403790412486,842.568488878272,793.1932300791,708.411935286935,750.825790996443,808.958363047154,844.039867366006,800.234843031701,697.508952586819,771.165122446561,-29.554572634668,-1.47137848773411,-7.04161295260099,10.9029827001164,-20.3393314501182
"281","England Premier League",1229473,8455,10003,2,"win",888.314188308217,924.069886687762,808.487273499076,801.594241295103,696.847115643072,811.490035881992,852.31312053486,767.649456541848,777.35481545025,649.411006119484,76.8241524262251,71.7567661529023,40.8378169572283,24.2394258448531,47.4361095235871
"282","England Premier League",1229475,8668,9879,1,"win",848.957157425907,879.050357559108,799.405198135198,734.754382284382,754.464373543124,826.088251221699,852.92675169451,780.284555759901,727.188660628661,724.472875140634,22.868906204208,26.1236058645973,19.1206423752974,7.56572165572152,29.9914984024897
"283","England Premier League",1229476,8456,8654,1,"win",912.682795927533,933.947703297703,819.301688842478,777.129923577292,733.699075049075,793.822563423322,824.518276751617,787.588808736282,645.481103498841,765.517337651521,118.860232504211,109.429426546087,31.7128801061964,131.648820078452,-31.8182626024455
"284","England Premier League",1229477,10261,8650,-6,"loss",812.89674379984,858.964719061025,820.812207827014,741.158188773833,741.586137042195,872.356435452043,904.600492388585,801.019353739972,746.478290071599,717.311060697088,-59.4596916522038,-45.6357733275599,19.792854087042,-5.32010129776518,24.275076345107
"285","England Premier League",1229478,9798,10172,0,"draw",748.802041457903,797.842623047451,777.821476569408,714.603206601827,689.896852343059,821.585001090863,854.511909929151,766.561125005263,721.797488488523,750.422999950241,-72.7829596329598,-56.6692868817008,11.2603515641448,-7.19428188669565,-60.5261476071822
"286","England Premier League",1229479,8466,8659,-3,"loss",796.000026067014,840.100135930106,805.547980346789,719.573256493338,686.398547658956,803.631549368711,833.492087353052,750.302011162828,667.128629738658,734.666470664966,-7.63152330169714,6.60804857705352,55.2459691839605,52.4446267546798,-48.2679230060098
"287","England Premier League",1229480,10194,9850,1,"win",803.458865668382,838.239690112755,804.547299558267,689.199301290108,808.501230460101,771.470227587255,808.589339855131,804.48675280658,736.25045807807,745.732973192891,31.9886380811264,29.6503502576239,0.060546751686843,-47.0511567879628,62.7682572672107
"288","England Premier League",1229481,8528,8586,0,"draw",791.423331023331,828.39525982026,763.753039028039,732.194123931624,669.41923991299,865.289177863508,902.558279855798,820.018031062947,761.706042996265,772.454394187364,-73.8658468401774,-74.1630200355387,-56.2649920349083,-29.5119190646415,-103.035154274374
"289","England Premier League",1229482,9879,9798,-2,"loss",837.264967838416,855.731064048823,777.151858457203,716.253865423865,727.395415933175,752.483910200951,801.359864426761,785.613467670631,710.047033075687,695.609866803571,84.7810576374648,54.3711996220617,-8.46160921342801,6.2068323481783,31.7855491296036
"290","England Premier League",1229483,8650,8668,0,"draw",872.356435452043,904.600492388585,801.019353739972,746.478290071599,717.311060697088,848.768585997336,881.06750041625,803.207102897103,726.445810855811,760.195802114552,23.5878494547075,23.5329919723343,-2.18774915713038,20.0324792157877,-42.8847414174642
"291","England Premier League",1229484,10260,8455,-1,"loss",862.495115049578,901.475002476711,743.1915246997,758.452549759569,730.597465363081,877.396843345266,912.013500750953,816.28454597488,804.095736730414,676.258980063,-14.901728295688,-10.5384982742423,-73.0930212751799,-45.6431869708451,54.3384853000808
"292","England Premier League",1229485,9850,10252,-1,"loss",773.137642873119,811.605997565237,776.353154508327,723.504452704134,703.835761668783,779.403790412486,842.568488878272,793.1932300791,708.411935286935,750.825790996443,-6.26614753936735,-30.9624913130349,-16.8400755707728,15.092517417199,-46.9900293276604
"293","England Premier League",1229486,10172,9825,-1,"loss",816.289081358422,851.952155191136,781.812172942833,701.890821821856,723.57398843036,877.094025807465,906.399291332435,787.223587023036,773.89492584728,721.457903816987,-60.8049444490431,-54.447136141299,-5.41141408020314,-72.0041040254237,2.11608461337357
"294","England Premier League",1229487,8472,10194,0,"draw",801.873547862339,842.644429470568,802.246564643422,696.152209330076,761.597589979029,804.238117068323,838.612999868133,812.728079595599,685.574632855094,806.320786408623,-2.36456920598403,4.03142960243451,-10.4815149521769,10.5775764749814,-44.7231964295941
"295","England Premier League",1229488,10003,8456,0,"draw",809.972955136651,852.63765469635,771.239518653649,788.968169487517,647.535229721969,902.670064824413,932.185798535799,818.447370074544,769.154096328009,702.287411833064,-92.6971096877618,-79.5481438394481,-47.2078514208948,19.814073159508,-54.7521821110952
"296","England Premier League",1229490,8586,8466,1,"win",871.700150261924,905.383304843305,818.571480299867,789.517050953825,752.032311959247,796.507921160535,844.969048011067,781.361028146554,722.285215470477,657.459313900937,75.1922291013892,60.414256832238,37.2104521533136,67.2318354833483,94.5729980583109
"297","England Premier League",1229491,8659,8528,-1,"loss",806.743033169148,844.523728676844,779.098311600117,669.425141366565,734.575248740895,789.968376068376,825.66805046805,761.470166870167,743.616742979243,658.804428673179,16.7746571007719,18.8556782087941,17.6281447299501,-74.1916016126783,75.7708200677162
"298","England Premier League",1229492,8654,10261,0,"draw",793.822563423322,824.518276751617,787.588808736282,645.481103498841,765.517337651521,829.732187902805,863.144849535774,791.521234926588,758.416936860487,723.027464584166,-35.9096244794833,-38.6265727841572,-3.93242619030639,-112.935833361647,42.4898730673551
"299","England Premier League",1229493,9825,8528,3,"win",877.881904595343,910.130893064036,776.184625984075,770.444709397064,715.012016371099,786.778016591252,824.382589061265,756.639031638296,710.759483408748,669.520076043238,91.1038880040916,85.748304002771,19.5455943457783,59.6852259883156,45.4919403278616
"300","England Premier League",1229494,10252,8455,-1,"loss",775.785369359854,843.318488878272,787.38270376331,699.614566865883,754.057369943812,884.471595715625,917.548001165876,806.385926697729,791.166126816989,700.789539885496,-108.68622635577,-74.229512287605,-19.0032229344193,-91.5515599511064,53.2678300583158
"301","England Premier League",1229495,8668,8654,2,"win",848.768585997336,881.06750041625,803.207102897103,726.445810855811,760.195802114552,791.265707236031,826.560082771683,788.339644856683,630.879096809877,771.318340996002,57.5028787613051,54.507417644567,14.8674580404194,95.5667140459336,-11.1225388814501
"302","England Premier League",1229496,9879,8650,-2,"loss",830.276086719535,853.010539573298,754.274620694966,734.138271018271,676.912723625482,841.179032425615,894.93874544343,783.943462151453,721.286083478817,696.926940563527,-10.9029457060805,-41.9282058701316,-29.6688414564875,12.8521875394545,-20.0142169380449
"303","England Premier League",1229497,10260,10003,1,"win",890.217573463327,920.081571725861,740.105796759779,752.133103280123,719.226244624441,801.893766613503,842.2071230998,749.830550162186,764.337099253404,665.611746180339,88.3238068498235,77.8744486260604,-9.72475340240771,-12.2039959732809,53.6144984441025
"304","England Premier League",1229498,9850,8659,4,"win",779.382156979702,816.598160574641,781.671336326509,716.269342986266,700.436075148407,808.282997326854,841.357059056143,767.483903785709,658.572535907508,758.016217270573,-28.9008403471523,-24.7588984815014,14.1874325407996,57.6968070787581,-57.5801421221666
"305","England Premier League",1229499,10172,10261,-1,"loss",814.151496817359,854.563362920604,775.789757483895,728.397488488523,728.875051232293,830.350834800554,862.763028925342,795.626758201817,769.407720270626,710.09792474579,-16.1993379831956,-8.19966600473742,-19.8370007179217,-41.0102317821029,18.7771264865029
"306","England Premier League",1229500,9798,8456,-2,"loss",752.483910200951,801.359864426761,785.613467670631,710.047033075687,695.609866803571,904.391526086263,924.650084250084,833.780657096447,753.603733101101,775.812567112567,-151.907615885312,-123.290219823323,-48.1671894258153,-43.5567000254143,-80.2027003089961
"307","England Premier League",1229501,10194,8586,-1,"loss",807.044177674383,841.200878656012,812.109897777417,693.423117703579,782.151089438926,870.004619219202,907.498804281246,819.705617436368,746.203748695584,763.465898513385,-62.9604415448185,-66.2979256252339,-7.595719658951,-52.7806309920048,18.6851909255412
"308","England Premier League",1229502,8472,8466,0,"draw",800.562941801733,839.917156743295,791.621564643422,688.523421451288,761.279408160847,804.750218079303,857.300980784176,801.754585569523,720.828632837424,683.023739671245,-4.18727627756971,-17.3838240408812,-10.1330209261008,-32.305211386136,78.2556684896023
"309","England Premier League",1228307,8455,8668,1,"win",877.549878263247,916.09646896028,779.46909693117,783.61278444719,687.906969302022,847.536576071778,881.435986768608,812.993703393381,727.837870409161,755.591583752269,30.0133021914691,34.6604821916723,-33.5246064622104,55.7749140380295,-67.684614450247
"310","England Premier League",1228308,8650,10172,1,"win",852.927285531206,896.225883124589,790.364399004455,770.92557623244,670.764608782989,795.047052372914,835.228759746001,773.935154309292,711.957488488523,699.235686152928,57.8802331582912,60.9971233785884,16.429244695163,58.9680877439168,-28.4710773699387
"311","England Premier League",1228310,8456,9850,-1,"loss",887.382903665156,916.776459167352,841.764662773392,746.88387568801,769.273421922327,776.746294910736,812.920919195331,788.933405292026,733.71899815868,694.550557907027,110.636608754419,103.855539972022,52.8312574813665,13.1648775293304,74.7228640152993
"312","England Premier League",1228311,10261,9825,-1,"loss",839.806910281875,872.242628568335,795.443218739876,749.55358282322,751.322966184015,877.881904595343,910.130893064037,776.184625984075,770.444709397064,715.012016371099,-38.0749943134681,-37.8882644957012,19.2585927558018,-20.8911265738433,36.3109498129156
"313","England Premier League",1228312,8466,10194,0,"draw",797.913096867182,851.081283814479,810.341706781644,737.453632837424,688.777527550033,803.840772656462,838.498369695439,823.211152257704,695.863977918633,783.444996248962,-5.92767578928078,12.5829141190407,-12.8694454760599,41.5896549187906,-94.6674686989292
"314","England Premier League",1228313,10003,9879,-3,"loss",809.972955136651,852.63765469635,771.239518653649,788.968169487517,647.535229721969,825.851396409845,857.389397382156,768.955667981013,707.902913042913,713.076130218889,-15.878441273194,-4.75174268580554,2.28385067263628,81.0652564446042,-65.5409004969201
"315","England Premier League",1228314,8586,8472,1,"win",871.611100700684,903.225656133098,818.691728547479,756.953748695584,778.637194809681,798.354109052332,842.162117097343,782.804282696161,688.031188369968,743.568746165641,73.2569916483515,61.0635390357551,35.8874458513187,68.9225603256165,35.0684486440396
"316","England Premier League",1228315,8659,10260,0,"draw",800.274253886415,836.544056217521,780.927087475404,681.448226808255,730.87167518267,852.985085532395,892.385464510987,791.833899025775,783.46203622082,666.498190040049,-52.7108316459797,-55.8414082934661,-10.9068115503704,-102.013809412565,64.3734851426211
"317","England Premier League",1228316,8654,9798,2,"win",802.646720946833,832.666735476799,768.717609676721,642.963901304483,789.107587129055,748.148262052803,796.415419982316,772.289393596557,685.63962566828,718.503385322089,54.4984588940297,36.251315494483,-3.57178391983621,-42.6757243637966,70.6042018069651
"318","England Premier League",1228317,8528,10252,0,"draw",784.698972473605,820.128912590677,756.224203206924,723.192081447964,684.818482905983,783.122540412486,839.331881735414,784.407515793385,715.827113858364,734.026683853586,1.57643206111857,-19.2029691447372,-28.1833125864615,7.36496758959993,-49.2082009476031
"319","England Premier League",1228325,9825,8466,5,"win",854.234182821784,897.569818073201,762.468049096506,771.286477445429,695.114563230941,792.170649118851,838.497864292824,798.240273900799,737.231687136066,711.26868247354,62.0635337029328,59.0719537803764,-35.772224804294,34.0547903093625,-16.1541192425994
